wav_filename,wav_filesize,transcript
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_7.wav,37164,of quantitative research. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_8.wav,148844,We’ll be investigating the difference stages of the research processes in experimental 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_9.wav,41644,and sample survey methods. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_10.wav,226252,Then we will examine the process for drawing on accurate and representative sample at the population. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_11.wav,153996,"Then we’ll provide an appraisal of the different questions type, measures and indicators which "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_12.wav,53804,are used in designing the questionnaire. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_13.wav,161932,"Finally, we’ll highlight the main issues confronting social researchers when using "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_14.wav,141804,"quantitative approach and methods in the research product, projects. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_15.wav,194316,The term quantitative method refers in large part of the adoption of the natural sciences 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_16.wav,82924,experiment as the model for scientific research. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_17.wav,161004,Its key feature being quantitative measurement of the phenomenon studied and systematically 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_18.wav,158124,control of the theoretical variables influi… influencing those phenomena. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_19.wav,196844,"Thus, the logic of such reaso… research is to first collect data using standardized "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_20.wav,97644,approaches on a range of variables. S… 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_21.wav,182476,"Second, search for patterns of causal relationship between these variables and third, test given "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_22.wav,124172,theory by confirming or denying the precise hypothesis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_23.wav,174124,The method employed in this type of quantitative social research are most typically the sample 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_24.wav,79404,survey and the experimental method. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_25.wav,132524,A method that is particularly popular in social sciences research. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_26.wav,154604,The sample survey is the most commonly used technique for gathering information whether 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_27.wav,56684,by quantitative or qualitative. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_28.wav,200364,Surveys are based on using statistical sampling method by taking a representative sample from 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_29.wav,187564,a given population and applying a standard research instrument in the form of a structured 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_30.wav,183724,questionnaire surveys enable descriptive and explanatory generalization to be made about 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_31.wav,82284,the population in question. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_32.wav,120684,Quantitative approach differ from qualitative approach in a number of ways.  
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_33.wav,182444,"And, ee… most importantly there is a relatively high degree of pre-conceptualization associated "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_34.wav,69804,with quantitative-based research. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_35.wav,163532,"Adapting the theory then research approach, researcher working within this tradition will "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_36.wav,184396,have certain a priori assumption about exactly what research questions to address and how 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_37.wav,77804,these should be formulated. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_38.wav,124524,How the study should be designed including which research tools to use? 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_39.wav,186284,How data collec… is collected and how it is organized and the intended methods of analysis. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_40.wav,128684,The range of likely fingling… findings to be expected. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_41.wav,169004,This approach contrast saa… sharply with qualitative approach which as we have seen 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_42.wav,233964,"are typically involved in exploratory research, in which the objective is to open up a research question. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_43.wav,183404,"Here, the research strategy is guided by the reality of conducting a research project. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_44.wav,184332,Decisions about how a qualitative-based research study is to progress often takes place during 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_45.wav,142156,"the course of the research itself, rather than before it has begun. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_46.wav,167404,"In this module, we’ll try to understand use of both experiment and sample surveys, "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_47.wav,196844,"some of their advantage and disadvantage, the issues that arise by their use. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_48.wav,157164,"Design issues and techniques in experiments and sample survey will be reviewed, like types "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_49.wav,122604,"of method used, different sampling strategies and so on. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_50.wav,179564,Together with an overview of the debate concerning the legitimacy of these quantitative method 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_51.wav,70124,within the social sciences. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_52.wav,157164,Experimental research – Experiments are most commonly used in psychological research 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_53.wav,194604,"and in the broad field of business studies, particularly in organizational research. "
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_54.wav,217004,Experimental research is based on researcher manipulating certain controlled conditions 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_55.wav,144332,in order to identify the relationship between particular variables that it is hoped will 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_56.wav,93484,explain cause-and-effect relationship. 
/home/bit/Documents/data_processing/program/Audio-Split/sliced_audio/Module_18_Quantitative_Research_57.wav,201324,In seeking to measure the impact that one factor has on another by controlling all the 
